Height,Velocity,Power
688000,-30,0.0023148148148147696
687992.0018894352,-31.99244225892892,0.0023148148148147696
687983.505667173,-33.98488904928081,0.0023148148148147696
687974.5113320097,-35.97734065328354,0.0023148148148147696
687965.0188826714,-37.96979735316872,0.0023148148148147696
687955.0283178135,-39.96225943117193,0.0023148148148147696
687944.5396360211,-41.9547271695329,0.0023148148148147696
687933.5528358085,-43.94720085049579,0.0023148148148147696
687922.0679156194,-45.93968075630934,0.0023148148148147696
687910.084873827,-47.932167169227164,0.0023148148148147696
687897.6037087342,-49.924660371507905,0.0023148148148147696
687884.6244185728,-51.917160645415485,0.0023148148148147696
687871.1470015044,-53.90966827321932,0.0023148148148147696
687857.1714556201,-55.90218353719454,0.0023148148148147696
687842.6977789402,-57.89470671962221,0.0023148148148147696
687827.7259694145,-59.887238102789524,0.0023148148148147696
687812.2560249222,-61.87977796899008,0.0023148148148147696
687796.2879432722,-63.872326600524055,0.0023148148148147696
687779.8217222022,-65.86488427969842,0.0023148148148147696
687762.85735938,-67.85745128882718,0.0023148148148147696
687745.3948524024,-69.8500279102316,0.0023148148148147696
687727.4341987958,-71.84261442624042,0.0023148148148147696
687708.975396016,-73.83521111919002,0.0023148148148147696
687690.0184414482,-75.82781827142475,0.0023148148148147696
687670.5633324069,-77.82043616529702,0.0023148148148147696
687650.6100661361,-79.81306508316766,0.0023148148148147696
687630.1586398092,-81.80570530740599,0.0023148148148147696
687609.2090505292,-83.79835712039016,0.0023148148148147696
687587.761295328,-85.79102080450733,0.0023148148148147696
687565.8153711675,-87.78369664215383,0.0023148148148147696
687543.3712749386,-89.77638491573549,0.0023148148148147696
687520.4290034616,-91.76908590766777,0.0023148148148147696
687496.9885534865,-93.76179990037603,0.0023148148148147696
687473.0499216925,-95.75452717629572,0.008101851851851805
687448.6176258107,-97.72918352713188,0.010995370370370294
687423.6939229411,-99.6948114781491,0.016782407407407385
687398.2833306754,-101.64236906260086,0.028356481481481455
687372.394887659,-103.55377206581896,0.039930555555555525
687346.0376324693,-105.42902075876259,0.051504629629629595
687319.2206036175,-107.26811540727756,0.06597222222222221
687291.9551001108,-109.06201402672588,0.07754629629629628
687264.2501603316,-110.8197591168157,0.09201388888888884
687236.1170831613,-112.53230868140092,0.10358796296296297
687207.5649068591,-114.20870520868137,0.11226851851851843
687178.6004090636,-115.85799118174313,0.12094907407407396
687149.230367355,-117.4801668344693,0.1296296296296296
687119.4615592558,-119.0752323969103,0.13831018518518512
687089.300762232,-120.64318809528383,0.14699074074074064
687058.754753694,-122.1840341519749,0.15567129629629628
687027.8303109977,-123.69777078553564,0.1643518518518518
686996.534211445,-125.18439821068537,0.1672453703703703
686964.8687111627,-126.6620011290512,0.17013888888888878
686932.8360662252,-128.13057975024913,0.17013888888888878
686900.4362720932,-129.59917652799518,0.17013888888888878
686867.6693241756,-131.0677916706461,0.17013888888888878
686834.5352178289,-132.53642538656985,0.17013888888888878
686801.0339483579,-134.0050778841457,0.17013888888888878
686767.165511015,-135.4737493717644,0.17013888888888878
686732.9299010006,-136.94244005782826,0.17013888888888878
686698.3271134628,-138.41115015075135,0.17013888888888878
686663.3571434981,-139.87987985895955,0.17013888888888878
686628.0199861504,-141.34862939089072,0.17013888888888878
686592.3156364117,-142.8173989549948,0.17013888888888878
686556.2440892217,-144.28618875973396,0.17013888888888878
686519.8053394683,-145.75499901358276,0.17013888888888878
686482.999381987,-147.22382992502818,0.17013888888888878
686445.8262115613,-148.69268170256987,0.17013888888888878
686408.2858229226,-150.16155455472017,0.17013888888888878
686370.3782107501,-151.6304486900043,0.17013888888888878
686332.1033696708,-153.09936431696045,0.17013888888888878
686293.4612942598,-154.56830164413998,0.17013888888888878
686254.4519790397,-156.03726088010743,0.17013888888888878
686215.0754184814,-157.50624223344076,0.17013888888888878
686175.3316070032,-158.97524591273142,0.17013888888888878
686135.2205389716,-160.44427212658448,0.17013888888888878
686094.7422087007,-161.9133210836188,0.17013888888888878
686053.8966104527,-163.38239299246706,0.17013888888888878
686012.6837384372,-164.85148806177602,0.17013888888888878
685971.1035868122,-166.32060650020654,0.17013888888888878
685929.156149683,-167.78974851643375,0.17013888888888878
685886.8414211032,-169.2589143191472,0.17013888888888878
685844.159395074,-170.72810411705098,0.17013888888888878
685801.1100655443,-172.19731811886373,0.17013888888888878
685757.6934264109,-173.666556533319,0.17013888888888878
685713.9094715186,-175.1358195691652,0.17013888888888878
685669.7581946598,-176.60510743516573,0.17013888888888878
685625.2395895749,-178.0744203400992,0.17013888888888878
685580.3536499516,-179.5437584927595,0.17013888888888878
685535.1003694262,-181.01312210195596,0.17013888888888878
685489.4797415821,-182.48251137651343,0.17013888888888878
685443.4917599508,-183.95192652527246,0.17013888888888878
685397.1364180115,-185.42136775708937,0.17013888888888878
