Height,Velocity,Power
339785.3293386586,13.619064860765633,0.0023148148148147696
339788.18276789645,11.413716951444023,0.0023148148148147696
339790.4848606274,9.208370923702882,0.0023148148148147696
339792.2356172309,7.00302641398352,0.0023148148148147696
339793.4350379956,4.79768305872862,0.0023148148148147696
339794.08312311914,2.5923404943819106,0.0023148148148147696
339794.1798727085,0.3869983573878324,0.0023148148148147696
339793.7252867796,-1.8183437158087865,0.0023148148148147696
339792.71936525736,-4.023686088763059,0.0023148148148147696
339791.1621079761,-6.22902912503037,0.0023148148148147696
339789.0535146791,-8.434373188166704,0.0023148148148147696
339786.39358501864,-10.639718641728976,0.0023148148148147696
339783.1823185563,-12.845065849275354,0.0023148148148147696
339779.4197147627,-15.050415174365595,0.0023148148148147696
339775.10577301757,-17.25576698056137,0.0023148148148147696
339770.24049260974,-19.461121631426593,0.0023148148148147696
339764.8238727371,-21.666479490527756,0.0023148148148147696
339758.85591250675,-23.87184092143424,0.0023148148148147696
339752.3366109348,-26.077206287718674,0.0023148148148147696
339745.26596694655,-28.282575952957224,0.0023148148148147696
339737.64397937636,-30.48795028072996,0.0023148148148147696
339729.4706469677,-32.693329634621165,0.0023148148148147696
339720.74596837314,-34.89871437821966,0.0023148148148147696
339711.46994215436,-37.10410487511915,0.0023148148148147696
339701.64256678213,-39.30950148891853,0.0023148148148147696
339691.2638406363,-41.51490458322224,0.0023148148148147696
339680.3337620059,-43.720314521640574,0.0023148148148147696
339668.85232908896,-45.92573166779002,0.0023148148148147696
339656.81953999266,-48.131156385293565,0.0023148148148147696
339644.23539273324,-50.336589037781074,0.0023148148148147696
339631.099885236,-52.54202998888957,0.0023148148148147696
339617.41301533545,-54.747479602263574,0.0023148148148147696
339603.17478077504,-56.95293824155546,0.0023148148148147696
339588.3851792074,-59.15840627042575,0.0023148148148147696
339573.0442081943,-61.36388405254347,0.0023148148148147696
339557.1518652064,-63.569371951586454,0.0023148148148147696
339540.70814762363,-65.77487033124169,0.0023148148148147696
339523.71305273485,-67.98037955520564,0.0023148148148147696
339506.16657773807,-70.1858999871846,0.0023148148148147696
339488.0687197403,-72.39143199089497,0.0023148148148147696
339469.4194757578,-74.59697593006364,0.0023148148148147696
339450.2188427157,-76.80253216842827,0.0023148148148147696
339430.46681744826,-79.00810106973766,0.0023148148148147696
339410.16339669883,-81.21368299775207,0.0023148148148147696
339389.3085771198,-83.41927831624355,0.0023148148148147696
339367.90235527256,-85.62488738899623,0.0023148148148147696
339345.9447276276,-87.83051057980668,0.0023148148148147696
339323.4356905645,-90.0361482524843,0.0023148148148147696
339300.3752403718,-92.24180077085151,0.0023148148148147696
339276.7633732471,-94.44746849874423,0.0023148148148147696
339252.60008529713,-96.6531518000121,0.0023148148148147696
339227.8853725375,-98.85885103851884,0.0023148148148147696
339202.6192308929,-101.0645665781426,0.0023148148148147696
339176.80165619723,-103.27029878277631,0.0023148148148147696
339150.4326441932,-105.47604801632791,0.0023148148148147696
339123.5121905325,-107.6818146427208,0.0023148148148147696
339096.04029077606,-109.88759902589409,0.0023148148148147696
339068.0169403936,-112.09340152980296,0.0023148148148147696
339039.442134764,-114.29922251841899,0.0023148148148147696
