Height,Velocity,Power
645805.7333509305,15.7684195480021,0.0023148148148147696
645809.1713148343,13.751855614840602,0.0023148148148147696
645812.1051382505,11.735293664843152,0.0023148148148147696
645814.5348216023,9.718733407197732,0.0023148148148147696
645816.4603652401,7.702174551093666,0.0023148148148147696
645817.8817694415,5.685616805721384,0.0023148148148147696
645818.7990344116,3.6690598802721937,0.0023148148148147696
645819.2121602825,1.6525034839380535,0.0023148148148147696
645819.121147114,-0.36405267408866093,0.0023148148148147696
645818.5259948928,-2.3806088846153854,0.0023148148148147696
645817.4267035332,-4.397165438449598,0.0023148148148147696
645815.8232728766,-6.413722626399046,0.0023148148148147696
645813.7157026917,-8.43028073927198,0.0023148148148147696
645811.1039926747,-10.446840067877382,0.0023148148148147696
645807.988142449,-12.463400903025196,0.0023148148148147696
645804.3681515651,-14.479963535526556,0.0023148148148147696
645800.244019501,-16.49652825619402,0.0023148148148147696
645795.615745662,-18.51309535584179,0.0023148148148147696
645790.4833293807,-20.529665125285963,0.0023148148148147696
645784.8467699169,-22.54623785534473,0.0023148148148147696
645778.7060664578,-24.56281383683864,0.0023148148148147696
645772.0612181176,-26.5793933605908,0.0023148148148147696
645764.9122239383,-28.595976717427128,0.0023148148148147696
645757.2590828887,-30.61256419817657,0.0023148148148147696
645749.1017938653,-32.629156093671334,0.0023148148148147696
645740.4403556916,-34.64575269474712,0.0023148148148147696
645731.2747671185,-36.66235429224334,0.0023148148148147696
645721.6050268243,-38.67896117700338,0.0023148148148147696
645711.4311334143,-40.69557363987478,0.0023148148148147696
645700.7530854214,-42.712191971709515,0.0023148148148147696
645689.5708813056,-44.72881646336418,0.0023148148148147696
645677.8845194542,-46.74544740570027,0.0023148148148147696
645665.6939981818,-48.76208508958435,0.0023148148148147696
645652.9993157304,-50.77872980588835,0.0023148148148147696
645639.800470269,-52.79538184548973,0.0023148148148147696
645626.0974598943,-54.81204149927176,0.0023148148148147696
645611.8902826298,-56.82870905812373,0.0023148148148147696
645597.1789364265,-58.845384812941184,0.0023148148148147696
645581.9634191629,-60.86206905462615,0.0023148148148147696
645566.2437286443,-62.878762074087355,0.0023148148148147696
645550.0198626037,-64.89546416224049,0.0023148148148147696
645533.2918187012,-66.91217561000839,0.0023148148148147696
645516.0595945241,-68.92889670832133,0.0023148148148147696
645498.3231875871,-70.9456277481172,0.0023148148148147696
